"order","family","genus","species","growth_form"
"Fabales","Fabaceae","Acacia","Acacia_deltoidea_subsp._ampla",NA
"Fabales","Fabaceae","Acacia","Acacia_deltoidea_subsp._deltoidea",NA
"Fabales","Fabaceae","Acacia","Acacia_demissa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_dempsteri","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_densiflora","shrub"
"Fabales","Fabaceae","Acacia","Acacia_denticulosa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dentifera","shrub"
"Fabales","Fabaceae","Acacia","Acacia_depressa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dermatophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_derwentiana",NA
"Fabales","Fabaceae","Acacia","Acacia_desertorum","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_desertorum_var._desertorum",NA
"Fabales","Fabaceae","Acacia","Acacia_desertorum_var._nudipes",NA
"Fabales","Fabaceae","Acacia","Acacia_desmondii","tree"
"Fabales","Fabaceae","Acacia","Acacia_deuteroneura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_diallaga",NA
"Fabales","Fabaceae","Acacia","Acacia_diaphana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_diaphyllodinea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_diastemata",NA
"Fabales","Fabaceae","Acacia","Acacia_dictyocarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_dictyoneura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dictyophleba","shrub"
"Fabales","Fabaceae","Acacia","Acacia_didyma","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_dielsii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dietrichiana","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_difficilis","tree"
"Fabales","Fabaceae","Acacia","Acacia_difformis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_dilatata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dimidiata","tree"
"Fabales","Fabaceae","Acacia","Acacia_diminuta","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dimorpha",NA
"Fabales","Fabaceae","Acacia","Acacia_disparrima","tree"
"Fabales","Fabaceae","Acacia","Acacia_disparrima_subsp._calidestris",NA
"Fabales","Fabaceae","Acacia","Acacia_disparrima_subsp._disparrima",NA
"Fabales","Fabaceae","Acacia","Acacia_dissimilis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dissona","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dissona_var._dissona",NA
"Fabales","Fabaceae","Acacia","Acacia_dissona_var._indoloria",NA
"Fabales","Fabaceae","Acacia","Acacia_distans","tree"
"Fabales","Fabaceae","Acacia","Acacia_disticha","shrub"
"Fabales","Fabaceae","Acacia","Acacia_divergens","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dolichophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_donaldsonii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_doratoxylon","tree"
"Fabales","Fabaceae","Acacia","Acacia_dorothea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_dorsenna","shrub"
"Fabales","Fabaceae","Acacia","Acacia_drepanocarpa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_drepanocarpa_subsp._drepanocarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_drepanocarpa_subsp._latifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_drepanophylla","tree"
"Fabales","Fabaceae","Acacia","Acacia_drewiana","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_drewiana_subsp._drewiana",NA
"Fabales","Fabaceae","Acacia","Acacia_drewiana_subsp._minor",NA
"Fabales","Fabaceae","Acacia","Acacia_drummondii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_drummondii_subsp._affinis",NA
"Fabales","Fabaceae","Acacia","Acacia_drummondii_subsp._candolleana",NA
"Fabales","Fabaceae","Acacia","Acacia_drummondii_subsp._drummondii",NA
"Fabales","Fabaceae","Acacia","Acacia_drummondii_subsp._elegans",NA
"Fabales","Fabaceae","Acacia","Acacia_dura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_durabilis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_duriuscula","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_echinula","shrub"
"Fabales","Fabaceae","Acacia","Acacia_echinuliflora","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_effusa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_effusifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_elachantha","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_empelioclada","shrub"
"Fabales","Fabaceae","Acacia","Acacia_enervia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_enervia_subsp._enervia",NA
"Fabales","Fabaceae","Acacia","Acacia_enervia_subsp._explicata",NA
"Fabales","Fabaceae","Acacia","Acacia_ensifolia","tree"
"Fabales","Fabaceae","Acacia","Acacia_enterocarpa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_epacantha","shrub"
"Fabales","Fabaceae","Acacia","Acacia_epedunculata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_ephedroides","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_equisetifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_eremaea","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_eremophila","shrub"
"Fabales","Fabaceae","Acacia","Acacia_eremophila_var._eremophila",NA
"Fabales","Fabaceae","Acacia","Acacia_eremophila_var._variabilis",NA
"Fabales","Fabaceae","Acacia","Acacia_eremophiloides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_ericifolia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_ericksoniae","shrub"
"Fabales","Fabaceae","Acacia","Acacia_erinacea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_erioclada","shrub"
"Fabales","Fabaceae","Acacia","Acacia_eriopoda","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_eriopoda_x_Acacia_trachycarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_errabunda","shrub"
"Fabales","Fabaceae","Acacia","Acacia_estrophiolata","tree"
"Fabales","Fabaceae","Acacia","Acacia_euthycarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_euthycarpa_subsp._euthycarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_euthycarpa_subsp._oblanceolata",NA
"Fabales","Fabaceae","Acacia","Acacia_euthyphylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_evenulosa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_everistii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_excelsa","tree"
"Fabales","Fabaceae","Acacia","Acacia_excelsa_subsp._angusta",NA
"Fabales","Fabaceae","Acacia","Acacia_excelsa_subsp._excelsa",NA
"Fabales","Fabaceae","Acacia","Acacia_excentrica","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_exilis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_exocarpoides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_exudans","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_fagonioides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_falcata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_falciformis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_farinosa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_fasciculifera","tree"
"Fabales","Fabaceae","Acacia","Acacia_faucium","tree"
"Fabales","Fabaceae","Acacia","Acacia_fauntleroyi","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_fecunda",NA
"Fabales","Fabaceae","Acacia","Acacia_ferocior","shrub"
"Fabales","Fabaceae","Acacia","Acacia_filamentosa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_filicifolia","tree"
"Fabales","Fabaceae","Acacia","Acacia_filifolia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_filipes","shrub"
"Fabales","Fabaceae","Acacia","Acacia_flabellifolia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_flagelliformis","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_flavescens","tree"
"Fabales","Fabaceae","Acacia","Acacia_flavipila","shrub"
"Fabales","Fabaceae","Acacia","Acacia_flavipila_var._flavipila",NA
"Fabales","Fabaceae","Acacia","Acacia_flavipila_var._ovalis",NA
"Fabales","Fabaceae","Acacia","Acacia_fleckeri","tree"
"Fabales","Fabaceae","Acacia","Acacia_flexifolia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_flocktoniae","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_floydii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_fodinalis","tree"
"Fabales","Fabaceae","Acacia","Acacia_formidabilis","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_forrestiana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_forsythii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_fragilis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_frigescens","tree"
"Fabales","Fabaceae","Acacia","Acacia_froggattii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_fulva","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_fuscaneura",NA
"Fabales","Fabaceae","Acacia","Acacia_galeata","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_galioides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gardneri","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gelasina","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gemina","shrub"
"Fabales","Fabaceae","Acacia","Acacia_genistifolia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_georgensis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_georginae","tree"
"Fabales","Fabaceae","Acacia","Acacia_gibbosa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gibsonii",NA
"Fabales","Fabaceae","Acacia","Acacia_gilbertii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gilesiana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gillii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gittinsii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gladiiformis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_glandulicarpa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_glaucissima","shrub"
"Fabales","Fabaceae","Acacia","Acacia_glaucocaesia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_glaucocarpa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_glaucoptera","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gloeotricha","shrub"
"Fabales","Fabaceae","Acacia","Acacia_glutinosissima","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gnidium","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gonocarpa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gonoclada","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gonophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gordonii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gracilenta","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gracilifolia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_graciliformis",NA
"Fabales","Fabaceae","Acacia","Acacia_gracillima","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_grandifolia","tree"
"Fabales","Fabaceae","Acacia","Acacia_granitica","shrub"
"Fabales","Fabaceae","Acacia","Acacia_graniticola","shrub"
"Fabales","Fabaceae","Acacia","Acacia_grasbyi","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_gregorii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_grisea","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_guinetii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_gunnii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_guymeri","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hadrophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hakeoides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_halliana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hamersleyensis","tree"
"Fabales","Fabaceae","Acacia","Acacia_hamiltoniana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hammondii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_handonis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_harpophylla","tree"
"Fabales","Fabaceae","Acacia","Acacia_harveyi","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hastulata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_havilandiorum","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_helicophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_helmsiana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hemignosta","tree"
"Fabales","Fabaceae","Acacia","Acacia_hemiteles","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hemsleyi","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_hendersonii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_heterochroa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_heterochroa_subsp._heterochroa",NA
"Fabales","Fabaceae","Acacia","Acacia_heterochroa_subsp._robertii",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroclita","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_heteroclita_subsp._heteroclita",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroclita_subsp._valida",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroneura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_heteroneura_var._heteroneura",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroneura_var._jutsonii",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroneura_var._petila",NA
"Fabales","Fabaceae","Acacia","Acacia_heteroneura_var._prolixa",NA
"Fabales","Fabaceae","Acacia","Acacia_hexaneura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hilliana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hippuroides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hispidula","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hockingsii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_holosericea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_holotricha","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_homaloclada","shrub"
"Fabales","Fabaceae","Acacia","Acacia_homalophylla","tree"
"Fabales","Fabaceae","Acacia","Acacia_hopperiana","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_horridula","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hubbardiana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_huegelii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_humifusa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hyaloneura","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_hylonoma","tree"
"Fabales","Fabaceae","Acacia","Acacia_hypermeces","shrub"
"Fabales","Fabaceae","Acacia","Acacia_hystrix_subsp._continua",NA
"Fabales","Fabaceae","Acacia","Acacia_hystrix_subsp._hystrix",NA
"Fabales","Fabaceae","Acacia","Acacia_idiomorpha","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_imbricata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_imitans","shrub"
"Fabales","Fabaceae","Acacia","Acacia_imparilis","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_implexa","tree"
"Fabales","Fabaceae","Acacia","Acacia_improcera","shrub"
"Fabales","Fabaceae","Acacia","Acacia_inaequilatera","tree"
"Fabales","Fabaceae","Acacia","Acacia_inaequiloba","shrub"
"Fabales","Fabaceae","Acacia","Acacia_inamabilis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_incanicarpa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_inceana_subsp._conformis",NA
"Fabales","Fabaceae","Acacia","Acacia_inceana_subsp._inceana",NA
"Fabales","Fabaceae","Acacia","Acacia_inceana_subsp._latifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_incognita",NA
"Fabales","Fabaceae","Acacia","Acacia_incongesta","shrub"
"Fabales","Fabaceae","Acacia","Acacia_incrassata","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_incurva","subshrub"
"Fabales","Fabaceae","Acacia","Acacia_incurvaneura",NA
"Fabales","Fabaceae","Acacia","Acacia_infecunda","shrub"
"Fabales","Fabaceae","Acacia","Acacia_ingramii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_ingrata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_inophloia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_inops","shrub"
"Fabales","Fabaceae","Acacia","Acacia_insolita",NA
"Fabales","Fabaceae","Acacia","Acacia_insolita_subsp._efoliolata",NA
"Fabales","Fabaceae","Acacia","Acacia_insolita_subsp._insolita",NA
"Fabales","Fabaceae","Acacia","Acacia_insolita_subsp._recurva",NA
"Fabales","Fabaceae","Acacia","Acacia_intorta","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_intricata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_irrorata","tree"
"Fabales","Fabaceae","Acacia","Acacia_irrorata_subsp._velutinella",NA
"Fabales","Fabaceae","Acacia","Acacia_islana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_isoneura_subsp._isoneura",NA
"Fabales","Fabaceae","Acacia","Acacia_isoneura_subsp._nimia",NA
"Fabales","Fabaceae","Acacia","Acacia_ixiophylla","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_ixodes","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_jackesiana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_jacksonioides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_jamesiana","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_jasperensis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_jennerae","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_jensenii","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_jibberdingensis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_johannis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_johnsonii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_jonesii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_jucunda","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_julifera_subsp._curvinervia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_julifera_subsp._gilbertensis",NA
"Fabales","Fabaceae","Acacia","Acacia_juncifolia","shrub"
"Fabales","Fabaceae","Acacia","Acacia_kalgoorliensis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_karina",NA
"Fabales","Fabaceae","Acacia","Acacia_kelleri","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_kempeana","tree"
"Fabales","Fabaceae","Acacia","Acacia_kenneallyi","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_kerryana","shrub"
"Fabales","Fabaceae","Acacia","Acacia_kettlewelliae","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_kimberleyensis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_kochii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_kulnurensis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_kybeanensis","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_kydrensis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_laccata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lacertensis","tree"
"Fabales","Fabaceae","Acacia","Acacia_lachnophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lamprocarpa",NA
"Fabales","Fabaceae","Acacia","Acacia_lanceolata","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lanei","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lanigera","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_lanigera_var._gracilipes",NA
"Fabales","Fabaceae","Acacia","Acacia_lanigera_var._lanigera",NA
"Fabales","Fabaceae","Acacia","Acacia_lanigera_var._whanii",NA
"Fabales","Fabaceae","Acacia","Acacia_lanuginophylla","shrub"
"Fabales","Fabaceae","Acacia","Acacia_laricina","shrub"
"Fabales","Fabaceae","Acacia","Acacia_laricina_var._crassifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_laricina_var._laricina",NA
"Fabales","Fabaceae","Acacia","Acacia_lasiocalyx","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_lasiocarpa","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lasiocarpa_var._bracteolata",NA
"Fabales","Fabaceae","Acacia","Acacia_lasiocarpa_var._bracteolata_Long_Peduncle_variant_(G.J.Keighery_5026)",NA
"Fabales","Fabaceae","Acacia","Acacia_lasiocarpa_var._lasiocarpa_Cockleshell_Gully_variant_(E.A.Griffin_2039)",NA
"Fabales","Fabaceae","Acacia","Acacia_lasiocarpa_var._sedifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_lateriticola","shrub"
"Fabales","Fabaceae","Acacia","Acacia_lateriticola_var._Glabrous_variant_(B.R.Maslin_6765)",NA
"Fabales","Fabaceae","Acacia","Acacia_latescens","tree"
"Fabales","Fabaceae","Acacia","Acacia_latifolia","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_latior",NA
"Fabales","Fabaceae","Acacia","Acacia_latipes","shrub"
"Fabales","Fabaceae","Acacia","Acacia_latipes_subsp._latipes",NA
"Fabales","Fabaceae","Acacia","Acacia_latipes_subsp._licina",NA
"Fabales","Fabaceae","Acacia","Acacia_latisepala","shrub"
"Fabales","Fabaceae","Acacia","Acacia_latzii","tree"
"Fabales","Fabaceae","Acacia","Acacia_lauta",NA
"Fabales","Fabaceae","Acacia","Acacia_lazaridis","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leeuweniana",NA
"Fabales","Fabaceae","Acacia","Acacia_legnota","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leichhardtii","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leiocalyx","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leiocalyx_subsp._herveyensis",NA
"Fabales","Fabaceae","Acacia","Acacia_leiocalyx_subsp._leiocalyx",NA
"Fabales","Fabaceae","Acacia","Acacia_leioderma","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leioderma_var._Fitzgerald_River_N.P._variant_(A.S.George_9922)",NA
"Fabales","Fabaceae","Acacia","Acacia_leiophylla","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_lentiginea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leprosa","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leprosa_var._crassipoda",NA
"Fabales","Fabaceae","Acacia","Acacia_leprosa_var._graveolens",NA
"Fabales","Fabaceae","Acacia","Acacia_leprosa_var._leprosa",NA
"Fabales","Fabaceae","Acacia","Acacia_leprosa_var._magna",NA
"Fabales","Fabaceae","Acacia","Acacia_leprosa_var._uninervia",NA
"Fabales","Fabaceae","Acacia","Acacia_leptalea","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptocarpa","tree"
"Fabales","Fabaceae","Acacia","Acacia_leptoclada","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptoloba","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leptoneura","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptopetala","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptophleba","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptospermoides","shrub"
"Fabales","Fabaceae","Acacia","Acacia_leptospermoides_subsp._leptospermoides",NA
"Fabales","Fabaceae","Acacia","Acacia_leptospermoides_subsp._obovata",NA
"Fabales","Fabaceae","Acacia","Acacia_leptospermoides_subsp._psammophila",NA
"Fabales","Fabaceae","Acacia","Acacia_leptostachya","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leucoclada","shrub tree"
"Fabales","Fabaceae","Acacia","Acacia_leucoclada_subsp._argentifolia",NA
"Fabales","Fabaceae","Acacia","Acacia_leucoclada_subsp._leucoclada",NA
